global_index,bundle,query_char,style_code,style_name,style_label,era,author,work_title,detail_title,image_url,thumb_url,image_path,image_type,image_subtype_reason,width,height,aspect_ratio,mean_gray,median_gray,std_gray,p05_gray,p25_gray,p50_gray,p75_gray,p95_gray,border_mean,corner_mean,center_mean,dark_ratio,mid_ratio,bright_ratio,background_std,gray_noise_ratio,mean_r,mean_g,mean_b,saturation_mean,yellow_score,dark_component_count,largest_dark_component_area,total_dark_area,largest_dark_component_ratio,bright_component_count,largest_bright_component_area,total_bright_area,largest_bright_component_ratio,largest_bright_component_image_ratio,dark_bbox_area_ratio,bright_bbox_area_ratio,dark_bbox_aspect_ratio,bright_bbox_aspect_ratio,has_vector_hint,black_background_candidate,source_index_1based
29,common_c_bundle,二,9,楷书,楷書,唐,唐故处士鱼君墓志铭,,唐 · 唐故处士鱼君墓志铭,https://wxapp.shufazidian.com/gq/3/11/1671088500a36_256_0264b.jpg,https://wxapp.shufazidian.com/gq/3/11/1/1671088500a36_256_0264b.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/楷书/41905_二_楷书_唐故处士鱼君墓志铭_未标注作品.jpg,black_damaged,bright_bbox_spans_image_many_components,600,600,1.0,54.9996452331543,39.0,53.3426513671875,15.0,28.0,39.0,53.0,219.0,41.005916595458984,43.881526947021484,76.19498443603516,0.8726222222222222,0.06455833333333333,0.06281944444444444,22.912378311157227,0.06420277777777778,50.616925,57.56655,52.822472222222224,0.2113567739725113,-2.205547332763672,28,327531,327664,0.9995940963914254,46,15676,25251,0.6208070967486436,0.04354444444444444,1.0,0.9169333333333334,1.0,1.0833333333333333,False,True,41905
30,common_h_bundle,王,3,篆书,篆書,周,师奎父鼎,,周 · 师奎父鼎,https://wxapp-b.shufazidian.com/gq/5/4/1160_l61a289.jpg,https://wxapp-b.shufazidian.com/gq/5/4/1/1160_l61a289.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/篆书/19854_王_篆书_师奎父鼎_未标注作品.jpg,black_damaged,large_bright_component_dominates,367,375,1.021798365122616,46.183353424072266,24.0,54.43719482421875,10.0,17.0,24.0,39.0,197.0,32.85296630859375,40.32218933105469,55.67923355102539,0.8460236148955494,0.11179654859218892,0.04217983651226158,30.405115127563477,0.11621435059037238,47.52658310626703,45.99088101725704,43.66623069936421,0.15312305092811584,3.8603553771972656,5,121508,121536,0.9997696155871512,59,9866,10425,0.946378896882494,0.07168755676657584,1.0,0.9811880108991826,1.021798365122616,1.024793388429752,False,True,19854
31,common_g_bundle 2,十,8,行书,行書,明,王铎,贈趙開吾詩軸,明 · 王铎 · 贈趙開吾詩軸,https://wxapp.shufazidian.com/gq/7/15/273_bk9a9252.jpg,https://wxapp.shufazidian.com/gq/7/15/1/273_bk9a9252.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/行书/38019_十_行书_王铎_贈趙開吾詩軸.jpg,catalog_or_invalid,extreme_component_count,300,276,1.0869565217391304,138.46238708496094,168.0,57.69548797607422,18.0,142.0,168.0,173.0,179.0,165.04791259765625,170.13511657714844,96.00325012207031,0.2046256038647343,0.7953743961352657,0.0,26.647762298583984,0.7702294685990339,160.51724637681158,133.0144927536232,108.83353864734299,0.3620091378688812,51.68370056152344,4,18015,18963,0.9500079101408005,291,44,1610,0.02732919254658385,0.0005314009661835749,0.6657608695652174,0.9963768115942029,1.0888888888888888,1.0909090909090908,False,False,38019
32,common_j_bundle,子,3,篆书,篆書,周,番生簋,,周 · 番生簋,https://wxapp-b.shufazidian.com/gq/5/4/1697_l39a418.jpg,https://wxapp-b.shufazidian.com/gq/5/4/1/1697_l39a418.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/篆书/69073_子_篆书_番生簋_未标注作品.jpg,black_clean,clean_black_background_candidate,317,321,1.0126182965299684,35.447574615478516,21.0,45.07987594604492,11.0,16.0,21.0,28.0,182.0,22.77958106994629,23.946533203125,52.18661117553711,0.9098145582122115,0.06811325019408984,0.022072191593698713,14.53806209564209,0.07321363640830607,38.25408571400494,34.68147645862201,31.850614699725817,0.2119751274585724,6.403470993041992,2,94267,94272,0.999946961982349,9,4484,5228,0.8576893649579189,0.044065764517428774,1.0,0.29670686046168815,1.0126182965299684,1.6323529411764706,False,True,69073
33,common_h_bundle,文,3,篆书,篆書,周,卫簋,,周 · 卫簋,https://wxapp.shufazidian.com/gq/5/4/499_l33a1613.jpg,https://wxapp.shufazidian.com/gq/5/4/1/499_l33a1613.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/篆书/35834_文_篆书_卫簋_未标注作品.jpg,black_damaged,large_bright_component_dominates,300,379,1.2633333333333334,51.61414337158203,35.0,46.71213150024414,21.0,29.0,35.0,46.0,190.0,37.367584228515625,34.801536560058594,73.89828491210938,0.8698768689533861,0.10300791556728232,0.027115215479331576,18.267799377441406,0.09829375549692172,54.6058399296394,51.01110817941952,46.64598065083553,0.16082854568958282,7.959857940673828,12,96889,102478,0.9454614648997833,19,7251,7350,0.9865306122448979,0.0637730870712401,1.0,0.6568425681618294,1.2633333333333334,1.449339207048458,False,True,35834
34,common_i_bundle,兄,6,隶书,隸書,清,席夔,千字文,清 · 席夔 · 千字文,https://wxapp.shufazidian.com/gq/2/16/1653626452a28_92_4919.jpg,https://wxapp.shufazidian.com/gq/2/16/1/1653626452a28_92_4919.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/隶书/08488_兄_隶书_席夔_千字文.jpg,black_damaged,large_bright_component_dominates,351,251,1.3984063745019921,42.15339279174805,25.0,52.05820846557617,23.0,24.0,25.0,27.0,215.0,26.62929344177246,29.02628517150879,61.762969970703125,0.9064142291233924,0.021554806415364183,0.07203096446124335,10.189194679260254,0.0853792805984041,42.417963473740365,42.220179112609394,41.09438031350382,0.021003806963562965,1.3235855102539062,2,78787,80555,0.978052262429396,8,6688,6712,0.9964243146603099,0.07591287272562174,1.0,0.8670049148136798,1.3984063745019921,1.5223214285714286,False,True,8488
35,common_g_bundle 2,名,6,隶书,隸書,汉,佚名,孔宙碑,汉 · 佚名 · 孔宙碑,https://wxapp-b.shufazidian.com/gq/3/6/35_b86a.jpg,https://wxapp-b.shufazidian.com/gq/3/6/1/35_b86a.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/隶书/01006_名_隶书_佚名_孔宙碑.jpg,catalog_or_invalid,extreme_component_count,732,484,1.512396694214876,59.50508117675781,18.0,68.14669036865234,10.0,14.0,18.0,128.0,187.0,31.167098999023438,21.768835067749023,92.4547348022461,0.7115708124463713,0.28174253714492165,0.006686650408707041,40.75709915161133,0.2580555931897214,66.3790390868446,57.21886431377862,53.05530811091541,0.22446465492248535,13.323734283447266,316,251710,262522,0.9588148802767006,1508,10770,31533,0.34154695081343356,0.030398997425823058,1.0,0.9211997019374069,1.512396694214876,1.4587737843551798,False,True,1006
36,common_c_bundle,丁,6,隶书,隸書,,陈鸿寿,,陈鸿寿,https://wxapp.shufazidian.com/png_b/l/S/2.png,https://wxapp.shufazidian.com/png_b/l/S/2.png,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/隶书/23788_丁_隶书_陈鸿寿_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,220.53338623046875,255.0,87.18395233154297,0.0,255.0,255.0,255.0,255.0,255.0,255.0,171.24107360839844,0.13516320265855583,0.0,0.8648367973414441,0.0,0.0,220.53338332206826,220.53338332206826,220.53338332206826,0.0,0.0,1,38395,38395,1.0,1,245669,245669,1.0,0.8648367973414441,0.4191661034133153,1.0,1.6333333333333333,1.018939393939394,False,False,23788
37,common_h_bundle,五,3,篆书,篆書,清,吴大瀓,论语,清 · 吴大瀓 · 论语,https://wxapp.shufazidian.com/gq/3/16/63_c72a10960.jpg,https://wxapp.shufazidian.com/gq/3/16/1/63_c72a10960.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/篆书/47131_五_篆书_吴大瀓_论语.jpg,black_damaged,largest_bright_component_image_ratio_gt_0.12,517,483,1.0703933747412009,61.020565032958984,36.0,64.5790786743164,23.0,31.0,36.0,44.0,226.0,34.315982818603516,34.67007064819336,96.24441528320312,0.8549082739647031,0.01756029970646067,0.12753142632883613,7.788706302642822,0.1384720737172171,61.020563771720106,61.020563771720106,61.020563771720106,0.0,0.0,3,204290,214747,0.9513054897158051,1,33034,33034,1.0,0.1322889259984542,1.0,0.3446063649578913,1.0703933747412009,1.0669014084507042,False,True,47131
38,common_g_bundle 2,束,3,篆书,篆書,周,大簋,,周 · 大簋,https://wxapp.shufazidian.com/gq/5/4/953_l116a2647.jpg,https://wxapp.shufazidian.com/gq/5/4/1/953_l116a2647.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/篆书/66584_束_篆书_大簋_未标注作品.jpg,black_damaged,large_bright_component_dominates,317,387,1.220820189274448,52.92217254638672,30.0,57.54991912841797,18.0,24.0,30.0,39.0,203.0,30.730531692504883,39.919071197509766,91.82926177978516,0.845931251477433,0.09474319158128124,0.059325556941285794,18.896371841430664,0.13723620179492824,55.93268611579814,52.31513135907531,48.07239217796037,0.13723011314868927,7.860294342041016,6,99085,105804,0.936495784658425,8,13395,13605,0.9845644983461963,0.10918739148509525,1.0,0.7515711735504854,1.220820189274448,1.4291338582677164,False,True,66584
39,common_h_bundle,贴,3,篆书,篆書,,如果不满意这么大，请看“矢量部分”找到原大的。,,如果不满意这么大，请看“矢量部分”找到原大的。,https://wxapp-b.shufazidian.com/shufa6/88eb49a6c8b860c632f866c938e19dca2.jpg,https://wxapp-b.shufazidian.com/shufa6/1/88eb49a6c8b860c632f866c938e19dca2.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/篆书/06337_贴_篆书_如果不满意这么大，请看“矢量部分”找到原大的。_未标注作品.jpg,catalog_or_invalid,has_vector_hint;extreme_component_count,404,658,1.6287128712871286,223.42642211914062,255.0,75.0984115600586,7.0,251.0,255.0,255.0,255.0,234.94830322265625,242.96401977539062,222.96206665039062,0.10332465617382407,0.04599897679737579,0.8506763670288001,60.5859489440918,0.06086927081765928,223.1523706701977,223.6999383069006,222.74121625688406,0.005820228718221188,0.4111785888671875,319,6915,31004,0.22303573732421622,117,153017,228404,0.6699401061277386,0.5756154262842698,0.9678217821782178,1.0,1.6828644501278773,1.6287128712871286,True,False,6337
40,common_c_bundle,犯,9,楷书,楷書,元,赵孟頫,续千字文卷,元 · 赵孟頫 · 续千字文卷,https://wxapp.shufazidian.com/gq/2/14/1658406438a13_278_497.jpg,https://wxapp.shufazidian.com/gq/2/14/1/1658406438a13_278_497.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/楷书/46294_犯_楷书_赵孟頫_续千字文卷.jpg,catalog_or_invalid,extreme_component_count,327,269,1.2156133828996283,159.5299835205078,179.0,48.48886489868164,48.0,163.0,179.0,188.0,199.0,184.4171600341797,183.92788696289062,124.75247192382812,0.15135909416459192,0.8142059729659061,0.03443493286950195,9.619192123413086,0.8241760740311267,168.40319225128746,158.529881882155,140.44019644623307,0.17344103753566742,27.962997436523438,5,9255,15427,0.5999222142996046,372,30149,40832,0.7383669670846394,0.34274638200152335,0.5201050441662972,1.0,1.366120218579235,1.2156133828996283,False,True,46294
41,common_g_bundle 2,松,9,楷书,楷書,明,文徵明,小楷四山五十咏,明 · 文徵明 · 小楷四山五十咏,https://wxapp-b.shufazidian.com/gq/3/15/1656648423a6_621_888.jpg,https://wxapp-b.shufazidian.com/gq/3/15/1/1656648423a6_621_888.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/楷书/78542_松_楷书_文徵明_小楷四山五十咏.jpg,black_noisy,many_fragmented_bright_components,177,138,1.2826086956521738,20.982559204101562,3.0,52.12367630004883,0.0,1.0,3.0,10.0,176.0,5.895547389984131,5.703372955322266,42.5661506652832,0.9158273970359453,0.045689019896831246,0.03848358306722345,16.71136474609375,0.05596495537541964,20.98255956767379,20.98255956767379,20.98255956767379,0.0,0.0,5,22726,22755,0.9987255548231158,40,223,1175,0.18978723404255318,0.009129615982968967,1.0,0.7591910259559486,1.2826086956521738,1.2459016393442623,False,True,78542
42,common_h_bundle,五,1,章草,草書,晋,索靖,出师颂,晋 · 索靖 · 出师颂,https://wxapp-b.shufazidian.com/gq/6/8/33_o16a11.jpg,https://wxapp-b.shufazidian.com/gq/6/8/1/33_o16a11.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/章草/46877_五_章草_索靖_出师颂.jpg,catalog_or_invalid,extreme_component_count,421,421,1.0,138.640625,157.0,42.02700424194336,46.0,131.0,157.0,166.0,176.0,145.89915466308594,162.85572814941406,117.1045913696289,0.16096727055252452,0.8389368148453236,9.591460215187231e-05,38.49411392211914,0.7775853216806495,154.6267737148854,134.4816887740421,118.03570280014218,0.231022909283638,36.59107208251953,74,28322,39107,0.7242181706599842,392,181,3586,0.050474065811489124,0.0010212084111464051,0.9334916864608076,0.9928741092636579,1.0712468193384224,1.007177033492823,False,False,46877
43,common_g_bundle 2,如,6,隶书,隸書,晋,好大王碑,,晋 · 好大王碑,https://wxapp.shufazidian.com/gq/2/8/1665446034a28_303_86.jpg,https://wxapp.shufazidian.com/gq/2/8/1/1665446034a28_303_86.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/隶书/03225_如_隶书_好大王碑_未标注作品.jpg,catalog_or_invalid,extreme_component_count,481,405,1.1876543209876542,127.71571350097656,105.0,43.499267578125,96.0,101.0,105.0,132.0,217.0,106.08058166503906,107.17278289794922,149.42677307128906,0.0001591334924668258,0.8295372295372295,0.17030363697030362,13.053738594055176,0.2759323425990093,130.8453581786915,128.10977644310978,118.71612124945459,0.10473273694515228,12.129203796386719,123,122572,140251,0.8739474228347748,152,24713,38891,0.6354426473991411,0.1268601935268602,1.0,0.9334719334719335,1.1876543209876542,1.108641975308642,False,True,3225
44,common_h_bundle,天,6,隶书,隸書,明,王铎,三潭诗卷,明 · 王铎 · 三潭诗卷,https://wxapp.shufazidian.com/gq/3/15/1663668113a15_58_2558.jpg,https://wxapp.shufazidian.com/gq/3/15/1/1663668113a15_58_2558.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/隶书/03646_天_隶书_王铎_三潭诗卷.jpg,catalog_or_invalid,extreme_component_count,633,563,1.1243339253996447,148.6345672607422,169.0,46.35028076171875,49.0,164.0,169.0,173.0,177.0,170.5061798095703,170.2804718017578,133.2978057861328,0.17835225981328867,0.8216477401867114,0.0,5.8648858070373535,0.817769846146939,160.73135061269042,146.9020116224581,126.07140993156162,0.19145211577415466,34.659950256347656,15,18097,64896,0.27886156311637084,443,24,2229,0.010767160161507403,6.734403542296263e-05,0.8685584728617567,1.0,1.0459558823529411,1.1243339253996447,False,False,3646
45,common_j_bundle,曰,9,楷书,楷書,唐,唐故处士鱼君墓志铭,,唐 · 唐故处士鱼君墓志铭,https://wxapp-b.shufazidian.com/gq/3/11/1671088504a36_445_0459b.jpg,https://wxapp-b.shufazidian.com/gq/3/11/1/1671088504a36_445_0459b.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/楷书/05271_曰_楷书_唐故处士鱼君墓志铭_未标注作品.jpg,black_damaged,large_bright_component_dominates,600,600,1.0,59.06501007080078,41.0,57.09722137451172,14.0,29.0,41.0,59.0,228.0,41.9187126159668,42.97916793823242,89.60757446289062,0.8437611111111111,0.08324444444444444,0.07299444444444445,24.088172912597656,0.06820833333333333,54.511044444444444,61.68683055555555,57.196925,0.21772697567939758,-2.6858901977539062,18,322718,322821,0.9996809377332949,29,26589,29194,0.9107693361649654,0.07385833333333333,1.0,0.9199944444444444,1.0,1.005226480836237,False,True,5271
46,common_g_bundle 2,三,7,草书,草書,唐,孙过庭,佛遗教经,唐 · 孙过庭 · 佛遗教经,https://wxapp-b.shufazidian.com/gq/2/11/1655121173a11_3_17.jpg,https://wxapp-b.shufazidian.com/gq/2/11/1/1655121173a11_3_17.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/草书/09722_三_草书_孙过庭_佛遗教经.jpg,black_clean,clean_black_background_candidate,327,245,1.3346938775510204,62.698272705078125,55.0,32.55436706542969,47.0,52.0,55.0,59.0,124.0,54.303157806396484,54.816287994384766,76.95060729980469,0.9409099419584348,0.030019347188416652,0.0290707108531486,5.561281681060791,0.05024027959807777,58.748174499157464,66.046732821569,56.00425638145166,0.1773601621389389,2.743915557861328,1,76049,76049,1.0,3,1314,3221,0.40794784228500464,0.016401422954502903,1.0,0.1764962865880297,1.3346938775510204,1.386138613861386,False,True,9722
47,common_h_bundle,玩,8,行书,行書,,如果不满意这么大，请看“矢量部分”找到原大的。,,如果不满意这么大，请看“矢量部分”找到原大的。,https://wxapp-b.shufazidian.com/shufa6/5cbdcf19a005fea3d8f5f0e304b9bd725.jpg,https://wxapp-b.shufazidian.com/shufa6/1/5cbdcf19a005fea3d8f5f0e304b9bd725.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/行书/17039_玩_行书_如果不满意这么大，请看“矢量部分”找到原大的。_未标注作品.jpg,catalog_or_invalid,has_vector_hint;extreme_component_count,406,1128,2.7783251231527095,219.82594299316406,255.0,78.38170623779297,7.0,249.0,255.0,255.0,255.0,227.4609832763672,239.4826202392578,219.51052856445312,0.11602339028054362,0.04921959612898718,0.8347570135904692,71.85039520263672,0.0641311183314118,219.68115239492715,219.97311384201515,219.44874532718444,0.004971686750650406,0.232391357421875,491,4223,60185,0.07016698512918501,237,252122,386302,0.6526551765199248,0.5505231806589107,0.9827586206896551,1.0,2.827067669172932,2.7783251231527095,True,False,17039
48,common_g_bundle 2,死,3,篆书,篆書,清,王福庵,说文部目,清 · 王福庵 · 说文部目,https://wxapp-b.shufazidian.com/gq/1/16/342550.jpg,https://wxapp-b.shufazidian.com/gq/1/16/1/342550.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/篆书/74933_死_篆书_王福庵_说文部目.jpg,rubbing_noisy,dark_component_count_gt_60,485,592,1.220618556701031,183.0921630859375,207.0,51.88976287841797,74.0,195.0,207.0,213.0,220.0,207.10305786132812,203.23155212402344,150.95655822753906,0.10840066870994707,0.2113889662858735,0.6802103650041794,17.732940673828125,0.8078608247422681,193.9323732237392,180.8037092504876,166.57095291167457,0.13525176048278809,27.361434936523438,74,28818,55097,0.5230411819155308,8,225537,227366,0.9919557013801535,0.7855147673446643,1.0,1.0,1.220618556701031,1.220618556701031,False,False,74933
49,less_common_b_bundle,瘥,8,行书,行書,明,憨山,永嘉真觉大师证道歌,明 · 憨山 · 永嘉真觉大师证道歌,https://wxapp-b.shufazidian.com/gq/3/15/1658717610a4_473_3225.jpg,https://wxapp-b.shufazidian.com/gq/3/15/1/1658717610a4_473_3225.jpg,/Users/lainantian/Developer/Caligraphy/less_common_b_bundle/less_common_b_downloads/行书/20751_瘥_行书_憨山_永嘉真觉大师证道歌.jpg,catalog_or_invalid,extreme_component_count,327,329,1.0061162079510704,138.12254333496094,158.0,50.196022033691406,18.0,145.0,158.0,166.0,176.0,162.6678924560547,164.45132446289062,106.04936218261719,0.1583614511586403,0.841573482799327,6.506604203266315e-05,9.557123184204102,0.8211148601544854,157.6864467434446,133.73491164961007,109.21506185921568,0.3626674711704254,48.47136688232422,11,16051,19175,0.8370795306388527,495,21,1959,0.010719754977029096,0.00019519812609798947,0.67351719137782,1.0,1.1686746987951808,1.0061162079510704,False,False,20751
